1,Post Date,Check,Description,Debit,Credit,Status,Balance
1,9/28/2022,,POS WD SMITHS FOOD # 4344 175 LEMMON DRIVE       RENO         NVUS,12.57,,Posted,140.48
1,9/28/2022,,POS WD  WELLFIT*LEMMONVALLEY   RENO         NVUS,260.73,,Posted,153.05
1,9/27/2022,,External DP VENMO  - CASHOUT,,30.25,Posted,413.78
1,9/25/2022,,POS WD  VENMO*                 Visa Direct  NYUS,64.05,,Posted,383.53
1,9/25/2022,,POS WD  VZWRLSS*APOCC VISW     800-922-0204 FLUS,106.63,,Posted,447.58
1,9/23/2022,,External WD NV ENERGY NORTH SPPCO - SPPC PYMT,90.76,,Posted,554.21
1,9/22/2022,,POS WD  TRADER JOE'S # 082     RENO         NVUS,54.96,,Posted,644.97
1,9/22/2022,,POS WD  TST* Hinoki Sushi      Reno         NVUS,19.24,,Posted,699.93
1,9/22/2022,,External DP VENMO  - CASHOUT,,30.25,Posted,719.17
1,9/21/2022,,POS WD SMITHS FOOD # 4344 175 LEMMON DRIVE       RENO         NVUS,5.48,,Posted,688.92
1,9/21/2022,,POS WD  Roku for WarnerMedia Gl816-2728107  DEUS,9.99,,Posted,694.4
1,9/20/2022,,POS WD  VENMO*                 Visa Direct  NYUS,650,,Posted,704.39
1,9/20/2022,,External WD FARMERS INS  - EFT PYMT,17.21,,Posted,1354.39
1,9/20/2022,,External DP ASSIST-2-SELL IN WRS667 02761ASSIS001 - Payroll,,1331.58,Posted,1371.6
1,9/19/2022,,POS WD  AMZN Mktp US*1M1HG5IC1 Amzn.com/billWAUS,7.57,,Posted,40.02
1,9/19/2022,,POS WD  AMAZON.COM             SEATTLE      WAUS,15.69,,Posted,47.59
1,9/19/2022,,POS WD  AMAZON.COM             SEATTLE      WAUS,29.5,,Posted,63.28
1,9/18/2022,,POS WD SMITHS FOOD # 4344 175 LEMMON DRIVE       RENO         NVUS,14.4,,Posted,92.78
1,9/16/2022,,POS WD APPLE COM ONE APPLE PARK WAY US  CUPERTINO    CAUS,2.99,,Posted,107.18
1,9/16/2022,,"POS WD Adobe Park Avenue,345        San Jose     CAUS",29.99,,Posted,110.17
1,9/16/2022,,POS WD  PP*DUTCH BROS NV0601   GRANTS PASS  ORUS,6.79,,Posted,140.16
1,9/15/2022,,POS WD  SPOTIFY                877-778-1161 NYUS,9.99,,Posted,146.95
1,9/14/2022,,POS WD SMITHS FOOD # 4344 175 LEMMON DRIVE       RENO         NVUS,14.28,,Posted,156.94
1,9/14/2022,,POS WD SMITHS FOOD # 4344 175 LEMMON DRIVE       RENO         NVUS,7.82,,Posted,171.22
1,9/13/2022,,POS WD  VENMO*                 Visa Direct  NYUS,27.41,,Posted,179.04
1,9/13/2022,,POS WD  VENMO*                 Visa Direct  NYUS,21.78,,Posted,206.45
1,9/12/2022,,POS WD  VENMO*                 Visa Direct  NYUS,8,,Posted,228.23
1,9/12/2022,,POS WD  NEKTER JUICE BAR 8195  RENO         NVUS,12.06,,Posted,236.23
1,9/12/2022,,POS WD  SQ *SUPERSTITIONS JAVA Reno         NVUS,5,,Posted,248.29
1,9/11/2022,,POS WD CLOUD9 VAPE &amp; SMOKE SH 440 E GOLDEN VALLEY RD#RENO         N,13.36,,Posted,253.29
1,9/11/2022,,POS WD  AMAZON.COM             SEATTLE      WAUS,19.75,,Posted,266.65
1,9/11/2022,,POS WD  AMAZON.COM             SEATTLE      WAUS,14.06,,Posted,286.4
1,9/11/2022,,POS WD  EIG*Hostgator.com      713-5745287  MAUS,17.95,,Posted,300.46
1,9/11/2022,,POS WD  VENMO*                 Visa Direct  NYUS,57.64,,Posted,318.41
1,9/11/2022,,POS WD  VENMO*                 Visa Direct  NYUS,20,,Posted,376.05
1,9/10/2022,,POS WD  PANDA EXPRESS #776     RENO         NVUS,11.96,,Posted,396.05
1,9/9/2022,,POS WD SMITHS FOOD # 4344 175 LEMMON DRIVE       RENO         NVUS,7.57,,Posted,408.01
1,9/9/2022,,POS WD  VENMO*                 Visa Direct  NYUS,60.53,,Posted,415.58
1,9/9/2022,,POS WD  VENMO*                 Visa Direct  NYUS,35,,Posted,476.11
1,9/9/2022,,External DP NV GAME DESIGN L  - PAYROLL,,157.03,Posted,511.11
1,9/6/2022,,External WD AMERICANEXPRESS PERSONAL SAVINGS - TRANSFER,393,,Posted,354.08
1,9/6/2022,,POS WD SAVE MART #554 RENO NV 4995 KIETZKE LANE      RENO         N,15.06,,Posted,747.08
1,9/6/2022,,External WD DISCOVER DC PYMNTS DCIINTNET - E-PAYMENT,393,,Posted,762.14
1,9/5/2022,,POS WD  GALAXY THEATRE LEGENDS SPARKS       NVUS,8.25,,Posted,1155.14
1,9/4/2022,,POS WD SMITHS FOOD # 43 175 LEMMON DRIVE       RENO         NVUS,15.86,,Posted,1163.39
1,9/4/2022,,POS WD  VENMO*                 Visa Direct  NYUS,3,,Posted,1179.25
1,9/4/2022,,POS WD  VENMO*                 Visa Direct  NYUS,53.91,,Posted,1182.25
1,9/3/2022,,POS WD  LES SCHWAB TIRES 1405 ESparks       NVUS,567.53,,Posted,1236.16
1,9/2/2022,,External WD GEICO  - PREM COLL,87.73,,Posted,1803.69
1,9/2/2022,,External DP ASSIST-2-SELL IN WRS667 02761ASSIS001 - Payroll,,1483.45,Posted,1891.42
1,9/1/2022,,POS WD  TRADER JOE'S # 082     RENO         NVUS,7.48,,Posted,407.97
1,9/1/2022,,POS WD  PANDA EXPRESS #776     RENO         NVUS,13.37,,Posted,415.45
1,9/1/2022,,POS WD SMITHS FOOD # 43 175 LEMMON DRIVE       RENO         NVUS,10.42,,Posted,428.82
1,8/31/2022,,Descriptive Deposit Cash Back Reward,,10,Posted,439.24
1,8/31/2022,,POS WD  VENMO*                 Visa Direct  NYUS,43.97,,Posted,429.24
1,8/29/2022,,POS WD  VENMO*                 Visa Direct  NYUS,10.67,,Posted,473.21
1,8/29/2022,,External WD NV ENERGY NORTH SPPCO - SPPC PYMT,104.31,,Posted,483.88
1,8/29/2022,,External WD DISCOVER DC PYMNTS DCIINTNET - E-PAYMENT,50,,Posted,588.19
1,8/27/2022,,NOW Withdrawal  Zelle To TOBIN SCHULTZ +1-800-421-6674,30,,Posted,638.19
1,8/26/2022,,POS WD  SHELL SERVICE STATION  RENO         NVUS,6,,Posted,668.19
1,8/26/2022,,POS WD SMITHS FOOD # 43 175 LEMMON DRIVE       RENO         NVUS,6.97,,Posted,674.19
1,8/26/2022,,POS WD  SQ *FIRST FRUITS SUSTAIFallon       NVUS,1,,Posted,681.16
1,8/26/2022,,POS WD  SQ *PREMA FARM         Reno         NVUS,5,,Posted,682.16
1,8/25/2022,,POS WD  VENMO*                 Visa Direct  NYUS,650,,Posted,687.16
1,8/25/2022,,POS WD  VZWRLSS*APOCC VISW     800-922-0204 FLUS,106.7,,Posted,1337.16
1,8/25/2022,,External DP VENMO  - CASHOUT,,69.54,Posted,1443.86
1,8/25/2022,,External DP NV GAME DESIGN L  - PAYROLL,,564.74,Posted,1374.32
1,8/25/2022,,POS WD  DUNKIN #353932 Q35     SPARKS       NVUS,11.53,,Posted,809.58
1,8/24/2022,,POS WD  AMAZON.COM             SEATTLE      WAUS,70.77,,Posted,821.11
1,8/24/2022,,External DP PAYPAL TRANSFER - TRANSFER,,162,Posted,891.88
1,8/24/2022,,POS WD  PP*DUTCH BROS NV0601   GRANTS PASS  ORUS,2.86,,Posted,729.88
1,8/23/2022,,External DP GreaterNevada  - E-DEPOSIT,,628.01,Posted,732.74
1,8/23/2022,,POS WD  VENMO*                 Visa Direct  NYUS,41.55,,Posted,104.73
1,8/22/2022,,External WD FARMERS INS  - EFT PYMT,17.21,,Posted,146.28
1,8/21/2022,,POS WD  IN N OUT BURGER 187    CARSON CITY  NVUS,5.41,,Posted,163.49
1,8/21/2022,,POS WD  Roku for WarnerMedia Gl816-2728107  DEUS,9.99,,Posted,168.9
1,8/20/2022,,POS WD  VENMO*                 Visa Direct  NYUS,124,,Posted,178.89
1,8/20/2022,,POS WD MCDONALD'S F10489 120 LEMMON DR          RENO         NVUS,1.08,,Posted,302.89
1,8/19/2022,,POS WD  DUTCH BROS             541-955-4700 ORUS,15,,Posted,303.97
1,8/18/2022,,POS WD  DUTCH BROS             541-955-4700 ORUS,10,,Posted,318.97
1,8/17/2022,,POS WD SMITHS FOOD # 43 175 LEMMON DRIVE       RENO         NVUS,26.61,,Posted,328.97
1,8/17/2022,,External DP VENMO  - CASHOUT,,10,Posted,355.58
1,8/17/2022,,POS WD  APPLE.COM/BILL         866-712-7753 CAUS,2.99,,Posted,345.58
1,8/17/2022,,POS WD  GLI*GERBER LIFE INSUR  800-704-2180 MIUS,69.96,,Posted,348.57
1,8/16/2022,,POS WD  Adobe Inc              800-8336687  CAUS,29.99,,Posted,418.53
1,8/16/2022,,POS WD  DUTCH BROS             541-955-4700 ORUS,10,,Posted,448.52
1,8/16/2022,,External DP VENMO  - CASHOUT,,90,Posted,458.52
1,8/16/2022,,POS WD  VENMO*                 Visa Direct  NYUS,72.72,,Posted,368.52
1,8/14/2022,,POS WD  SPOTIFY                877-778-1161 NYUS,9.99,,Posted,441.24
1,8/13/2022,,POS WD SMITHS FOOD # 43 175 LEMMON DRIVE       RENO         NVUS,25.99,,Posted,451.23
1,8/12/2022,,POS WD  DD DOORDASH GOLDENFLO  855-973-1040 CAUS,43.28,,Posted,477.22
1,8/12/2022,,External WD DISCOVER DC PYMNTS DCIINTNET - E-PAYMENT,228,,Posted,520.5
1,8/12/2022,,POS WD  PP*DUTCH BROS NV0601   GRANTS PASS  ORUS,5.36,,Posted,748.5
1,8/11/2022,,POS WD  RAISING CANE'S 452     RENO         NVUS,10.91,,Posted,753.86
1,8/11/2022,,POS WD SAVE MART #554 RENO NV 4995 KIETZKE LANE      RENO         N,11.18,,Posted,764.77
1,8/10/2022,,POS WD  AMZN Mktp US*MI2PU69D3 Amzn.com/billWAUS,7.57,,Posted,775.95
1,8/10/2022,,External DP NV GAME DESIGN L  - PAYROLL,,682.55,Posted,783.52
1,8/8/2022,,POS WD  VENMO*                 Visa Direct  NYUS,4.57,,Posted,100.97
1,8/6/2022,,Deposit Mobile Transfer from 886610643 SAV,,50,Posted,105.54
1,8/5/2022,,POS WD SMITHS FOOD # 43 175 LEMMON DRIVE       RENO         NVUS,7.99,,Posted,55.54
1,8/5/2022,,POS WD  VENMO*                 Visa Direct  NYUS,25,,Posted,63.53
1,8/4/2022,,POS WD  WENDY'S                RENO         NVUS,1.83,,Posted,88.53
1,8/2/2022,,External WD GEICO  - PREM COLL,82.47,,Posted,90.36
1,8/2/2022,,POS WD  EIG*Hostgator.com      713-5745287  MAUS,17.95,,Posted,172.83
1,8/2/2022,,POS WD  PP*DUTCH BROS NV0601   GRANTS PASS  ORUS,1.02,,Posted,190.78
1,8/1/2022,,POS WD  VENMO*                 Visa Direct  NYUS,7.01,,Posted,191.8
1,8/1/2022,,POS WD WAL-MART #4239 250 VISTA KNOLL PARKWAYRENO         NVUS,23.54,,Posted,198.81
1,8/1/2022,,External DP FID BKG SVC LLC  - MONEYLINE,,70,Posted,222.35
1,8/1/2022,,POS WD LOWE'S #32 5075 KIETZKE LANE  US  RENO         NVUS,14.3,,Posted,152.35
1,7/31/2022,,Descriptive Deposit Cash Back Reward,,10,Posted,166.65
1,7/31/2022,,POS WD  Amazon.com*UT76X42V3   Amzn.com/billWAUS,3.99,,Posted,156.65
1,7/30/2022,,POS WD SMITHS FOOD # 43 175 LEMMON DRIVE       RENO         NVUS,10.74,,Posted,160.64
1,7/28/2022,,External WD NATL FIN SVC LLC  - EFT,0.45,,Posted,171.38
1,7/28/2022,,External DP NATL FIN SVC LLC  - EFT,,0.2,Posted,171.83
1,7/28/2022,,External DP NATL FIN SVC LLC  - EFT,,0.25,Posted,171.63
1,7/28/2022,,"External DP FISHER,MAYA PERSONAL SAVINGS - TRANSFER",,100,Posted,171.38
1,7/26/2022,,POS WD  VENMO*                 Visa Direct  NYUS,650,,Posted,71.38
1,7/26/2022,,"External DP FISHER,MAYA PERSONAL SAVINGS - TRANSFER",,100,Posted,721.38
1,7/26/2022,,External WD NV ENERGY NORTH SPPCO - SPPC PYMT,112.45,,Posted,621.38
1,7/25/2022,,POS WD  VZWRLSS*APOCC VISW     800-922-0204 FLUS,108.01,,Posted,733.83
1,7/25/2022,,External DP VENMO  - CASHOUT,,37.48,Posted,841.84
1,7/25/2022,,External DP VENMO  - CASHOUT,,37.48,Posted,804.36
1,7/25/2022,,External DP NV GAME DESIGN L  - PAYROLL,,515.21,Posted,766.88
1,7/25/2022,,POS WD  TST* WOW WOW HAWAIIAN LRENO         NVUS,8.98,,Posted,251.67
1,7/24/2022,,POS WD  VENMO*                 Visa Direct  NYUS,63.55,,Posted,260.65
1,7/23/2022,,POS WD MAVERIK #569 1391 N. MCCARRAN BLVD. RENO         NVUS,8.21,,Posted,324.2
1,7/23/2022,,POS WD SMITHS FOOD # 43 175 LEMMON DRIVE       RENO         NVUS,15.27,,Posted,332.41
1,7/21/2022,,POS WD SMITHS FOOD # 43 175 LEMMON DRIVE       RENO         NVUS,11.72,,Posted,347.68
1,7/21/2022,,POS WD  Roku for WarnerMedia Gl816-2728107  DEUS,9.99,,Posted,359.4
1,7/21/2022,,External WD DISCOVER DC PYMNTS DCIINTNET - E-PAYMENT,47.08,,Posted,369.39
1,7/20/2022,,POS WD  SQ *KEVA JUICE - NW RENReno         NVUS,5.97,,Posted,416.47
1,7/20/2022,,POS WD USPS PO 31728806 1050 N HILLS BLVD      RENO         NVUS,13.4,,Posted,422.44
1,7/20/2022,,ATM Deposit GREATER NEVADA CU 1095 N HILLS BLVD      RENO         NVUS,,50,Posted,435.84
1,7/20/2022,,External WD FARMERS INS  - EFT PYMT,17.24,,Posted,385.84
1,7/19/2022,,POS WD  RALEY S #115 1075 N HILRENO         NVUS,7.64,,Posted,403.08
1,7/18/2022,,POS WD  VENMO*                 Visa Direct  NYUS,44.07,,Posted,410.72
1,7/18/2022,,POS WD SMITHS FOOD # 43 175 LEMMON DRIVE       RENO         NVUS,12.39,,Posted,454.79
1,7/18/2022,,External WD AMERICANEXPRESS PERSONAL SAVINGS - TRANSFER,92.17,,Posted,467.18
1,7/18/2022,,POS WD  DOUGHBOYS DONUTS 2 LLC RENO         NVUS,2.95,,Posted,559.35
1,7/16/2022,,ATM Foreign Trns Fee (SYS),6,,Posted,562.3
1,7/16/2022,,POS WD APPLE COM ONE APPLE PARK WAY US  CUPERTINO    CAUS,2.99,,Posted,568.3
1,7/16/2022,,POS WD  Adobe Inc              800-8336687  CAUS,29.99,,Posted,571.29
1,7/16/2022,,POS WD  AMAZON.COM             SEATTLE      WAUS,14.89,,Posted,601.28
1,7/16/2022,,ATM Withdrawal MYNT North 340 Lemmon Dr      US  Reno         NVUS,23,,Posted,616.17
1,7/16/2022,,ATM Withdrawal MYNT North 340 Lemmon Dr      US  Reno         NVUS,103,,Posted,639.17
1,7/15/2022,,Withdrawal Internet Transfer to 886610643 SAV,23.82,,Posted,742.17
1,7/15/2022,,POS WD  WENDY'S                RENO         NVUS,2.7,,Posted,765.99
1,7/15/2022,,POS WD  SPOTIFY                877-778-1161 NYUS,9.99,,Posted,768.69
1,7/14/2022,,POS WD SMITHS FOOD # 43 175 LEMMON DRIVE       RENO         NVUS,20.24,,Posted,778.68
1,7/14/2022,,External DP VENMO  - CASHOUT,,27,Posted,798.92
1,7/13/2022,,POS WD Wal-Mart Super Center 4239 WAL-SAMS          RENO         NV,21.13,,Posted,771.92
1,7/13/2022,,POS WD  SALLY BEAUTY 103 206 LERENO         NVUS,80.96,,Posted,793.05
1,7/13/2022,,External DP PAYPAL TRANSFER - TRANSFER,,438,Posted,874.01
1,7/12/2022,,POS WD  Subway COO54992        Stead        NVUS,13.91,,Posted,436.01
1,7/12/2022,,POS WD  VENMO*                 Visa Direct  NYUS,101.79,,Posted,449.92
1,7/12/2022,,POS WD  AMAZON.COM             SEATTLE      WAUS,15.56,,Posted,551.71
1,7/11/2022,,External WD DISCOVER DC PYMNTS DCIINTNET - E-PAYMENT,300,,Posted,567.27
1,7/11/2022,,POS WD  EIG*Hostgator.com      713-5745287  MAUS,16.95,,Posted,867.27
1,7/9/2022,,POS WD SMITHS FOOD # 43 175 LEMMON DRIVE       RENO         NVUS,25.51,,Posted,884.22
1,7/9/2022,,POS WD DOLLAR TREE 1130 N HILLS BLVD STE 1RENO         NVUS,10.83,,Posted,909.73
1,7/9/2022,,POS WD MAVERIK #443 15 PANTHER DR          RENO         NVUS,66.24,,Posted,920.56
1,7/8/2022,,POS WD  IC* INSTACART          HTTPSINSTACARCAUS,53.48,,Posted,986.8
1,7/8/2022,,POS WD  AMAZON PAYMENTS        SEATTLE      WAUS,30.35,,Posted,1040.28
1,7/8/2022,,"External DP FISHER,MAYA PERSONAL SAVINGS - TRANSFER",,200,Posted,1070.63
1,7/8/2022,,External DP NV GAME DESIGN L  - PAYROLL,,850.63,Posted,870.63
1,7/7/2022,,Deposit Internet Transfer from 886610643 SAV,,20,Posted,20
1,7/6/2022,,Overdraft Protection Deposit,,3.83,Posted,0
1,7/6/2022,,External WD AMERICANEXPRESS PERSONAL SAVINGS - TRANSFER,79,,Posted,-3.83
1,7/6/2022,,POS WD  TACO BELL #35456       PHOENIX      AZUS,12.79,,Posted,75.17
1,7/6/2022,,POS WD  2LEVY@BANK1            PHOENIX      AZUS,19.21,,Posted,87.96
1,7/6/2022,,POS WD  2LEVY@BANK1            PHOENIX      AZUS,19.54,,Posted,107.17
1,7/6/2022,,POS WD GOLD STAR 2 LLC 37770 VULTURE MINE ROADWICKENBURG   AZUS,1.73,,Posted,126.71
1,7/6/2022,,POS WD  VENMO*                 Visa Direct  NYUS,63.5,,Posted,128.44
1,7/5/2022,,POS WD  SQ *ASH AVENUE COMICS &amp;Tempe        AZUS,23.77,,Posted,191.94
1,7/5/2022,,POS WD  LUSH US - 446 - SCOTTSDSCOTTSDALE   AZUS,130.69,,Posted,215.71
1,7/5/2022,,External WD GEICO  - PREM COLL,82.48,,Posted,346.4
1,7/5/2022,,POS WD  DAIRY QUEEN #13488     GLENDALE     AZUS,6.27,,Posted,428.88
1,7/4/2022,,POS WD  SQ *SHOPS AT NORTERRA  Phoenix      AZUS,18.92,,Posted,435.15
1,7/4/2022,,POS WD  TROPICAL SMOOTHIE CAFE SCOTTSDALE   AZUS,8.93,,Posted,454.07
1,7/3/2022,,POS WD  KACTUS JOCK            SCOTTSDALE   AZUS,16.2,,Posted,463
1,7/3/2022,,POS WD  VENMO*                 Visa Direct  NYUS,49.33,,Posted,479.2
1,7/2/2022,,POS WD  The Spice And Tea ExchaScottsdale   AZUS,31.32,,Posted,528.53
1,7/2/2022,,POS WD  SQ *MADHOUSE COFFEE    Las Vegas    NVUS,33.61,,Posted,559.85
1,6/30/2022,,Descriptive Deposit Cash Back Reward,,10,Posted,593.46
1,6/29/2022,,POS WD SMITHS FOOD # 43 175 LEMMON DRIVE       RENO         NVUS,33.47,,Posted,583.46
1,6/28/2022,,"External DP FISHER,MAYA PERSONAL SAVINGS - TRANSFER",,400,Posted,616.93
1,6/28/2022,,External DP VENMO  - CASHOUT,,36.25,Posted,216.93
1,6/27/2022,,POS WD SMITHS FOOD # 43 175 LEMMON DRIVE       RENO         NVUS,22.27,,Posted,180.68
1,6/27/2022,,POS WD SMITHS FOOD # 43 175 LEMMON DRIVE       RENO         NVUS,31.32,,Posted,202.95
1,6/27/2022,,External WD DISCOVER DC PYMNTS DCIINTNET - E-PAYMENT,263.14,,Posted,234.27
1,6/27/2022,,External WD NV ENERGY NORTH SPPCO - SPPC PYMT,108.75,,Posted,497.41
1,6/26/2022,,POS WD  PHO 777                RENO         NVUS,28.24,,Posted,606.16
1,6/26/2022,,POS WD  AMZN Mktp US*SS44775M3 Amzn.com/billWAUS,5.32,,Posted,634.4
1,6/25/2022,,POS WD  VZWRLSS*APOCC VISW     800-922-0204 FLUS,90.24,,Posted,639.72
1,6/24/2022,,External DP GreaterNevada  - E-DEPOSIT,,100,Posted,729.96
1,6/24/2022,,POS WD  AMAZON.COM             SEATTLE      WAUS,43.3,,Posted,629.96
1,6/24/2022,,POS WD  VENMO*                 Visa Direct  NYUS,650,,Posted,673.26
1,6/24/2022,,External DP NV GAME DESIGN L  - PAYROLL,,859.09,Posted,1323.26
1,6/24/2022,,POS WD  SQ *TUKTUK YUMYUM FROZESparks       NVUS,9.85,,Posted,464.17
1,6/24/2022,,POS WD  SQ *LITTLE FISH COMPANYAuburn       CAUS,18.71,,Posted,474.02
1,6/24/2022,,POS WD  SQ *VILLAGE FARMERS MARReno         NVUS,13,,Posted,492.73
1,6/22/2022,,POS WD  UNR PAYBYPHONE         775-784-4654 NVUS,2.25,,Posted,505.73
1,6/22/2022,,POS WD  UNR PAYBYPHONE         775-784-4654 NVUS,2.25,,Posted,507.98
1,6/22/2022,,POS WD WAL-MART #4239 250 VISTA KNOLL PARKWAYRENO         NVUS,28.21,,Posted,510.23
1,6/22/2022,,External DP PAYPAL TRANSFER - TRANSFER,,50,Posted,538.44
1,6/21/2022,,External WD DISCOVER DC PYMNTS DCIINTNET - E-PAYMENT,550,,Posted,488.44
1,6/21/2022,,External WD FARMERS INS  - EFT PYMT,17.21,,Posted,1038.44
1,6/20/2022,,POS WD  Roku for WarnerMedia Gl816-2728107  DEUS,9.99,,Posted,1055.65
1,6/17/2022,,POS WD SMITHS FOOD # 43 175 LEMMON DRIVE       RENO         NVUS,25.22,,Posted,1065.64
1,6/17/2022,,"External DP FISHER,MAYA PERSONAL SAVINGS - TRANSFER",,550,Posted,1090.86
1,6/17/2022,,POS WD  APPLE.COM/BILL         866-712-7753 CAUS,2.99,,Posted,540.86
1,6/16/2022,,POS WD  Subway COO54992        Stead        NVUS,14.78,,Posted,543.85
1,6/16/2022,,POS WD  VENMO*                 Visa Direct  NYUS,45.75,,Posted,558.63
1,6/16/2022,,"POS WD Adobe Park Avenue,345        San Jose     CAUS",29.99,,Posted,604.38
1,6/14/2022,,External DP GreaterNevada  - E-DEPOSIT,,22,Posted,634.37
1,6/14/2022,,POS WD  Spotify USA            877-7781161  NYUS,9.99,,Posted,612.37
1,6/14/2022,,POS WD  VENMO*                 Visa Direct  NYUS,60,,Posted,622.36
1,6/11/2022,,POS WD  EIG*Hostgator.com      713-5745287  MAUS,16.95,,Posted,682.36
1,6/10/2022,,POS WD  VENMO*                 Visa Direct  NYUS,40.66,,Posted,699.31
1,6/10/2022,,POS WD  VENMO*                 Visa Direct  NYUS,180.84,,Posted,739.97
1,6/10/2022,,External DP NV GAME DESIGN L  - PAYROLL,,829.45,Posted,920.81
1,6/9/2022,,ATM Foreign Trns Fee (SYS),3,,Posted,91.36
1,6/9/2022,,POS WD  IN N OUT BURGER 186    RENO         NVUS,13.53,,Posted,94.36
1,6/9/2022,,ATM Withdrawal MYNT North 340 Lemmon Dr      US  Reno         NVUS,43,,Posted,107.89
1,6/8/2022,,External DP GreaterNevada  - E-DEPOSIT,,100,Posted,150.89
1,6/7/2022,,POS WD  VENMO*                 Visa Direct  NYUS,142.43,,Posted,50.89
1,6/7/2022,,"External DP FISHER,MAYA PERSONAL SAVINGS - TRANSFER",,142.43,Posted,193.32
1,6/6/2022,,External WD DISCOVER DC PYMNTS DCIINTNET - E-PAYMENT,529,,Posted,50.89
1,6/4/2022,,POS WD  WALGREENS STORE 305 LEMRENO         NVUS,42.95,,Posted,579.89
1,6/3/2022,,POS WD  VENMO*                 Visa Direct  NYUS,25.47,,Posted,622.84
1,6/3/2022,,POS WD  VENMO*                 Visa Direct  NYUS,24,,Posted,648.31
1,6/2/2022,,External WD GEICO  - PREM COLL,82.48,,Posted,672.31
1,6/2/2022,,"External DP FISHER,MAYA PERSONAL SAVINGS - TRANSFER",,529,Posted,754.79
1,6/1/2022,,External WD NV ENERGY NORTH SPPCO - SPPC PYMT,81.69,,Posted,225.79
1,6/1/2022,,POS WD  VENMO*                 Visa Direct  NYUS,88.66,,Posted,307.48
1,6/1/2022,,POS WD  VENMO*                 Visa Direct  NYUS,8.7,,Posted,396.14
1,5/31/2022,,Descriptive Deposit Cash Back Reward,,10,Posted,404.84
1,5/31/2022,,External WD DISCOVER DC PYMNTS DCIINTNET - E-PAYMENT,300,,Posted,394.84
1,5/31/2022,,External DP VENMO  - CASHOUT,,27.23,Posted,694.84
1,5/31/2022,,External DP VENMO  - CASHOUT,,27.23,Posted,667.61
1,5/31/2022,,External DP PAYPAL TRANSFER - TRANSFER,,150,Posted,640.38
1,5/27/2022,,External WD AMERICANEXPRESS PERSONAL SAVINGS - TRANSFER,43,,Posted,490.38
1,5/27/2022,,Withdrawal Internet Transfer to 886610643 SAV,20,,Posted,533.38
1,5/26/2022,,POS WD  TACO BELL #027362      RENO         NVUS,20.19,,Posted,553.38
1,5/25/2022,,POS WD  VENMO*                 Visa Direct  NYUS,650,,Posted,573.57
1,5/25/2022,,POS WD  VZWRLSS*APOCC VISW     800-922-0204 FLUS,71.06,,Posted,1223.57
1,5/25/2022,,External DP VENMO  - CASHOUT,,65,Posted,1294.63
1,5/25/2022,,External DP NV GAME DESIGN L  - PAYROLL,,891.73,Posted,1229.63
1,5/25/2022,,POS WD  APPLE.COM/BILL         866-712-7753 CAUS,39.99,,Posted,337.9
1,5/24/2022,,POS WD  CHEVRON/SRY INDUSTRIES LOVELOCK     NVUS,29.31,,Posted,377.89
1,5/24/2022,,POS WD MCDONALD'S F10489 120 LEMMON DR          RENO         NVUS,9.83,,Posted,407.2
1,5/24/2022,,POS WD  PP*DUTCH BROS NV0601   GRANTS PASS  ORUS,6.32,,Posted,417.03
1,5/23/2022,,POS WD FRANCESCA'S B216 5365 MEADOWOOD MAL     RENO         NVUS,27.07,,Posted,423.35
1,5/23/2022,,POS WD  VENMO*                 Visa Direct  NYUS,25,,Posted,450.42
1,5/23/2022,,ATM Deposit GREATER NEVADA CU 1095 N HILLS BLVD      RENO         NVUS,,269,Posted,475.42
1,5/22/2022,,POS WD  AMAZON.COM             SEATTLE      WAUS,181.87,,Posted,206.42
1,5/22/2022,,POS WD SMITHS FOOD # 43 175 LEMMON DRIVE       RENO         NVUS,5.39,,Posted,388.29
1,5/22/2022,,POS WD  VENMO*                 Visa Direct  NYUS,10,,Posted,393.68
1,5/20/2022,,External WD FARMERS INS  - EFT PYMT,17.21,,Posted,403.68
1,5/19/2022,,External DP VENMO  - CASHOUT,,20,Posted,420.89
1,5/18/2022,,External WD DISCOVER DC PYMNTS DCIINTNET - E-PAYMENT,78,,Posted,400.89
1,5/18/2022,,POS WD  APPLE.COM/BILL         408-974-1010 CAUS,2.99,,Posted,478.89
1,5/16/2022,,POS WD  Adobe Inc              800-8336687  CAUS,29.99,,Posted,481.88
1,5/16/2022,,External WD DISCOVER DC PYMNTS DCIINTNET - E-PAYMENT,356.18,,Posted,511.87
1,5/14/2022,,POS WD  Spotify USA            877-7781161  NYUS,9.99,,Posted,868.05
1,5/13/2022,,ATM Foreign Trns Fee (SYS),3,,Posted,878.04
1,5/13/2022,,ATM Withdrawal PAI ISO 675 S VIRGINIA ST      RENO         NVUS,103,,Posted,881.04
1,5/11/2022,,POS WD  VENMO*                 Visa Direct  NYUS,35.88,,Posted,984.04
1,5/11/2022,,POS WD  EIG*Hostgator.com      713-5745287  MAUS,16.95,,Posted,1019.92
1,5/10/2022,,External DP NV GAME DESIGN L  - PAYROLL,,710.39,Posted,1036.87
1,5/10/2022,,POS WD  PP*DUTCHBROSLL         GRANTS PASS  ORUS,3.61,,Posted,326.48
1,5/9/2022,,External DP GreaterNevada  - E-DEPOSIT,,25,Posted,330.09
1,5/9/2022,,External DP GreaterNevada  - E-DEPOSIT,,100,Posted,305.09
