"Date","Description","Original Description","Amount","Transaction Type","Category","Account Name","Labels","Notes"
"5/14/2023","POS WD Uber Technologies, Inc 40","POS WD Uber Technologies, Inc 40","5.23","debit","Ride Share","Cash Back Student Checking","",""
"5/13/2023","POS WD  CHEWY.COM              8","POS WD  CHEWY.COM              8","56.15","debit","Pet Food & Supplies","Cash Back Student Checking","",""
"5/13/2023","POS WD Uber Technologies, Inc 40","POS WD Uber Technologies, Inc 40","30.80","debit","Ride Share","Cash Back Student Checking","",""
"5/13/2023","POS WD SMITHS FOOD # 4344 175 LE","POS WD SMITHS FOOD # 4344 175 LE","6.70","debit","Groceries","Cash Back Student Checking","",""
"5/13/2023","POS WD  VENMO*                 V","POS WD  VENMO*                 V","105.35","debit","Groceries","Cash Back Student Checking","",""
"5/12/2023","Internet transfer from GREATER NEVADA CREDIT UNION DDA account XXXXX0651","Internet transfer from GREATER NEVADA CREDIT UNION DDA account XXXXX0651","24.00","credit","Transfer","High Yield Savings Acct","",""
"5/12/2023","POS WD  APPLE.COM/BILL         8","POS WD  APPLE.COM/BILL         8","4.99","debit","Electronics & Software","Cash Back Student Checking","",""
"5/12/2023","American Express","External WD AMERICANEXPRESS PERS","14.00","debit","Savings","Cash Back Student Checking","",""
"5/11/2023","Internet transfer from GREATER NEVADA CREDIT UNION DDA account XXXXX0651","Internet transfer from GREATER NEVADA CREDIT UNION DDA account XXXXX0651","14.00","credit","Transfer","High Yield Savings Acct","",""
"5/11/2023","POS WD  NEKTER JUICE BAR 8195  R","POS WD  NEKTER JUICE BAR 8195  R","11.77","debit","Alcohol & Bars","Cash Back Student Checking","",""
"5/11/2023","External WD PAYPAL INSTANT TRANS","External WD PAYPAL INSTANT TRANS","14.99","debit","Transfer","Cash Back Student Checking","",""
"5/11/2023","American Express","External WD AMERICANEXPRESS PERS","10.00","debit","Savings","Cash Back Student Checking","",""
"5/11/2023","POS WD  DD DOORDASH INDIAKEBA  8","POS WD  DD DOORDASH INDIAKEBA  8","29.54","debit","Food Delivery","Cash Back Student Checking","",""
"5/10/2023","TRACY LEGEE 8339535902 NV","TRACY LEGEE 8339535902 NV","100.00","debit","Doctor","DISCOVER IT CHROME CARD","",""
"5/10/2023","Internet transfer from GREATER NEVADA CREDIT UNION DDA account XXXXX0651","Internet transfer from GREATER NEVADA CREDIT UNION DDA account XXXXX0651","10.00","credit","Transfer","High Yield Savings Acct","",""
"5/10/2023","Withdrawal Internet Transfer to","Withdrawal Internet Transfer to","189.32","debit","Transfer","Regular Share","",""
"5/10/2023","Deposit Internet Transfer from x","Deposit Internet Transfer from x","189.32","credit","Transfer","Cash Back Student Checking","",""
"5/09/2023","American Express","External WD AMERICANEXPRESS PERS","100.00","debit","Savings","Cash Back Student Checking","",""
"5/08/2023","External WD DISCOVER DC PYMNTS D","External WD DISCOVER DC PYMNTS D","307.94","debit","Credit Card Payment","Cash Back Student Checking","",""
"5/08/2023","POS WD  VENMO*                 V","POS WD  VENMO*                 V","61.00","debit","Groceries","Cash Back Student Checking","",""
"5/08/2023","Internet transfer from GREATER NEVADA CREDIT UNION DDA account XXXXX0651","Internet transfer from GREATER NEVADA CREDIT UNION DDA account XXXXX0651","100.00","credit","Transfer","High Yield Savings Acct","",""
"5/07/2023","Deposit dental insurance","Deposit dental insurance","41.93","credit","Transfer","Cash Back Student Checking","",""
"5/07/2023","Withdrawal Internet Transfer to","Withdrawal Internet Transfer to","50.00","debit","Transfer","Cash Back Student Checking","",""
"5/07/2023","Withdrawal dental insurance","Withdrawal dental insurance","41.93","debit","Financial","Regular Share","",""
"5/07/2023","Deposit Internet Transfer from x","Deposit Internet Transfer from x","50.00","credit","Transfer","Regular Share","",""
"5/06/2023","POS WD  VENMO*                 V","POS WD  VENMO*                 V","82.68","debit","Groceries","Cash Back Student Checking","",""
"5/06/2023","POS WD  ANTHEM BLUE INDIVIDUAL 8","POS WD  ANTHEM BLUE INDIVIDUAL 8","41.93","debit","Health Insurance","Cash Back Student Checking","",""
"5/06/2023","POS WD  BATH AND BODY WORKS 523S","POS WD  BATH AND BODY WORKS 523S","107.51","debit","Spa & Massage","Cash Back Student Checking","",""
"5/05/2023","INTERNET PAYMENT - THANK YOU","INTERNET PAYMENT - THANK YOU","307.94","credit","Hide from Budgets & Trends","DISCOVER IT CHROME CARD","",""
"5/05/2023","Deposit upcoming bills","Deposit upcoming bills","231.25","credit","Transfer","Regular Share","",""
"5/05/2023","POS WD  DUTCH BROS             5","POS WD  DUTCH BROS             5","15.00","debit","Coffee Shops","Cash Back Student Checking","",""
"5/05/2023","External DP ASSIST-2-SELL IN WRS","External DP ASSIST-2-SELL IN WRS","1471.15","credit","Income","Cash Back Student Checking","",""
"5/05/2023","POS WD  SLUSHEES VAPOR         R","POS WD  SLUSHEES VAPOR         R","16.23","debit","Restaurants","Cash Back Student Checking","",""
"5/05/2023","POS WD  VENMO*                 V","POS WD  VENMO*                 V","37.50","debit","Groceries","Cash Back Student Checking","",""
"5/05/2023","POS WD SAVE MART #554 RENO NV 49","POS WD SAVE MART #554 RENO NV 49","6.93","debit","Groceries","Cash Back Student Checking","",""
"5/05/2023","Withdrawal upcoming bills","Withdrawal upcoming bills","231.25","debit","Transfer","Cash Back Student Checking","",""
"5/05/2023","POS WD  VENMO*                 V","POS WD  VENMO*                 V","83.05","debit","Groceries","Cash Back Student Checking","",""
"5/04/2023","POS WD  METLIFE PET            H","POS WD  METLIFE PET            H","35.66","debit","Life Insurance","Cash Back Student Checking","",""
"5/04/2023","POS WD  RAISING CANES 0432     R","POS WD  RAISING CANES 0432     R","11.90","debit","Restaurants","Cash Back Student Checking","",""
"5/03/2023","POS WD  COSTCO GAS #0025       R","POS WD  COSTCO GAS #0025       R","48.10","debit","Gas & Fuel","Cash Back Student Checking","",""
"5/03/2023","POS WD  TST* COSTA VIDA- RENO  R","POS WD  TST* COSTA VIDA- RENO  R","16.75","debit","Restaurants","Cash Back Student Checking","",""
"5/03/2023","McDonald's","POS WD MCDONALD'S F5023 5000 S V","9.30","debit","Restaurants","Cash Back Student Checking","",""
"5/02/2023","External WD GEICO  - PREM COLL","External WD GEICO  - PREM COLL","112.88","debit","Auto Insurance","Cash Back Student Checking","",""
"5/01/2023","DNDBEYOND.CODDB CONTE 800-324-6496 WA","DNDBEYOND.CODDB CONTE 800-324-6496 WA","33.97","debit","Entertainment","DISCOVER IT CHROME CARD","",""
"5/01/2023","DNDBEYOND.CODDB CONTE 800-324-6496 WA","DNDBEYOND.CODDB CONTE 800-324-6496 WA","1.99","debit","Entertainment","DISCOVER IT CHROME CARD","",""
"5/01/2023","DNDBEYOND.CODDB CONTE 800-324-6496 WA","DNDBEYOND.CODDB CONTE 800-324-6496 WA","26.01","debit","Entertainment","DISCOVER IT CHROME CARD","",""
"5/01/2023","External DP VENMO  - CASHOUT","External DP VENMO  - CASHOUT","15.77","credit","Transfer","Cash Back Student Checking","",""
"5/01/2023","NOW Deposit  Zelle From IHC-Metl","NOW Deposit  Zelle From IHC-Metl","68.50","credit","Transfer","Cash Back Student Checking","",""
"5/01/2023","External WD PAYPAL INSTANT TRANS","External WD PAYPAL INSTANT TRANS","38.92","debit","Transfer","Cash Back Student Checking","",""
"5/01/2023","External WD NV ENERGY NORTH SPPC","External WD NV ENERGY NORTH SPPC","108.43","debit","Utilities","Cash Back Student Checking","",""
"4/30/2023","Descriptive Deposit Cash Back Re","Descriptive Deposit Cash Back Re","10.00","credit","Transfer","Cash Back Student Checking","",""
"4/30/2023","Credit Interest","Credit Interest","0.01","credit","Interest Income","Regular Share","",""
"4/30/2023","POS WD 7-ELEVEN 8075 LEMMON DR","POS WD 7-ELEVEN 8075 LEMMON DR","11.08","debit","Fast Food","Cash Back Student Checking","",""
"4/30/2023","POS WD  APPLE.COM/BILL         8","POS WD  APPLE.COM/BILL         8","3.99","debit","Electronics & Software","Cash Back Student Checking","",""
"4/27/2023","Withdrawal Internet Transfer to","Withdrawal Internet Transfer to","100.00","debit","Transfer","Regular Share","",""
"4/27/2023","Deposit Internet Transfer from x","Deposit Internet Transfer from x","100.00","credit","Transfer","Cash Back Student Checking","",""
"4/27/2023","POS WD  CHATGPT SUBSCRIPTION   O","POS WD  CHATGPT SUBSCRIPTION   O","20.00","debit","Entertainment","Cash Back Student Checking","",""
"4/26/2023","POS WD SAVE MART #554 RENO NV 49","POS WD SAVE MART #554 RENO NV 49","26.43","debit","Groceries","Cash Back Student Checking","",""
"4/25/2023","POS WD  VZWRLSS*APOCC VISW     8","POS WD  VZWRLSS*APOCC VISW     8","106.42","debit","Mobile Phone","Cash Back Student Checking","",""
"4/25/2023","POS WD  DNDBEYOND.CODDB CONTE  D","POS WD  DNDBEYOND.CODDB CONTE  D","29.99","debit","Shopping","Cash Back Student Checking","",""
"4/25/2023","External DP VENMO  - CASHOUT","External DP VENMO  - CASHOUT","36.14","credit","Transfer","Cash Back Student Checking","",""
"4/25/2023","POS WD  PHO RESTAURANT         R","POS WD  PHO RESTAURANT         R","55.64","debit","Restaurants","Cash Back Student Checking","",""
"4/25/2023","External DP VENMO  - CASHOUT","External DP VENMO  - CASHOUT","36.15","credit","Transfer","Cash Back Student Checking","",""
"4/25/2023","POS WD  WINCO FOODS #17 2855 N R","POS WD  WINCO FOODS #17 2855 N R","81.68","debit","Groceries","Cash Back Student Checking","",""
"4/24/2023","External DP VENMO  - CASHOUT","External DP VENMO  - CASHOUT","175.38","credit","Transfer","Cash Back Student Checking","",""
"4/24/2023","NOW Deposit  Zelle From MARIA AP","NOW Deposit  Zelle From MARIA AP","70.00","credit","Transfer","Cash Back Student Checking","",""
"4/24/2023","POS WD  CAT PERSON             8","POS WD  CAT PERSON             8","111.06","debit","Transfer","Cash Back Student Checking","",""
"4/24/2023","POS WD  VENMO*                 V","POS WD  VENMO*                 V","29.90","debit","Groceries","Cash Back Student Checking","",""
"4/24/2023","POS WD  PRESS START LLC        R","POS WD  PRESS START LLC        R","15.52","debit","Printing","Cash Back Student Checking","",""
"4/23/2023","POS WD  SQ *BIBO COFFEE CO. / BR","POS WD  SQ *BIBO COFFEE CO. / BR","10.74","debit","Coffee Shops","Cash Back Student Checking","",""
"4/22/2023","ATM Foreign Trns Fee (SYS)","ATM Foreign Trns Fee (SYS)","3.00","debit","Fees & Charges","Cash Back Student Checking","",""
"4/22/2023","ATM Fee","ATM Withdrawal PRESS START 1413","2.50","debit","ATM Fee","Cash Back Student Checking","",""
"4/22/2023","ATM Withdrawal PRESS START 1413","ATM Withdrawal PRESS START 1413","40.00","debit","Cash & ATM","Cash Back Student Checking","",""
"4/22/2023","POS WD  MICHAELS DELI          R","POS WD  MICHAELS DELI          R","32.11","debit","Hobbies","Cash Back Student Checking","",""
"4/22/2023","POS WD  GALAXY THEATRE LEGENDS S","POS WD  GALAXY THEATRE LEGENDS S","32.75","debit","Movies & DVDs","Cash Back Student Checking","",""
"4/21/2023","Withdrawal Internet Transfer to","Withdrawal Internet Transfer to","760.00","debit","Transfer","Regular Share","",""
"4/21/2023","POS WD  VENMO*                 V","POS WD  VENMO*                 V","759.74","debit","Mortgage & Rent","Cash Back Student Checking","",""
"4/21/2023","External WD DISCOVER DC PYMNTS D","External WD DISCOVER DC PYMNTS D","120.00","debit","Credit Card Payment","Cash Back Student Checking","",""
"4/21/2023","POS WD  SMITHS 5344            7","POS WD  SMITHS 5344            7","21.18","debit","Groceries","Cash Back Student Checking","",""
"4/21/2023","Deposit Internet Transfer from x","Deposit Internet Transfer from x","760.00","credit","Transfer","Cash Back Student Checking","",""
"4/21/2023","POS WD  Roku for WarnerMedia Gl8","POS WD  Roku for WarnerMedia Gl8","9.99","debit","Entertainment","Cash Back Student Checking","",""
"4/20/2023","INTERNET PAYMENT - THANK YOU","INTERNET PAYMENT - THANK YOU","120.00","credit","Hide from Budgets & Trends","DISCOVER IT CHROME CARD","",""
"4/20/2023","TRACY LEGEE 8339535902 NV","TRACY LEGEE 8339535902 NV","100.00","debit","Doctor","DISCOVER IT CHROME CARD","",""
"4/20/2023","Deposit rent","Deposit rent","760.00","credit","Transfer","Regular Share","",""
"4/20/2023","Withdrawal rent","Withdrawal rent","760.00","debit","Mortgage & Rent","Cash Back Student Checking","",""
"4/20/2023","POS WD  COSTCO GAS #0025       R","POS WD  COSTCO GAS #0025       R","46.74","debit","Gas & Fuel","Cash Back Student Checking","",""
"4/20/2023","External WD FARMERS INS  - EFT P","External WD FARMERS INS  - EFT P","17.21","debit","Life Insurance","Cash Back Student Checking","",""
"4/20/2023","External DP ASSIST-2-SELL IN WRS","External DP ASSIST-2-SELL IN WRS","1471.15","credit","Income","Cash Back Student Checking","",""
"4/20/2023","POS WD  COSTCO WHSE #0025      R","POS WD  COSTCO WHSE #0025      R","35.47","debit","Shopping","Cash Back Student Checking","",""
"4/19/2023","SW AIR DALLAS TX","SW AIR DALLAS TX","145.97","debit","Air Travel","DISCOVER IT CHROME CARD","",""
"4/19/2023","POS WD  DUTCH BROS             5","POS WD  DUTCH BROS             5","10.00","debit","Coffee Shops","Cash Back Student Checking","",""
"4/19/2023","POS WD SAVE MART #554 RENO NV 49","POS WD SAVE MART #554 RENO NV 49","4.00","debit","Groceries","Cash Back Student Checking","",""
"4/18/2023","POS WD SMITHS FOOD # 4344 175 LE","POS WD SMITHS FOOD # 4344 175 LE","2.15","debit","Groceries","Cash Back Student Checking","",""
"4/18/2023","POS WD SMITHS FOOD # 4344 175 LE","POS WD SMITHS FOOD # 4344 175 LE","4.66","debit","Groceries","Cash Back Student Checking","",""
"4/18/2023","POS WD SMITHS FOOD # 4344 175 LE","POS WD SMITHS FOOD # 4344 175 LE","10.39","debit","Groceries","Cash Back Student Checking","",""
"4/17/2023","AUTOMATIC STATEMENT CREDIT","AUTOMATIC STATEMENT CREDIT","13.78","credit","Credit Card Payment","DISCOVER IT CHROME CARD","",""
"4/17/2023","POS WD  ROMANOS 1184           R","POS WD  ROMANOS 1184           R","45.32","debit","Cash & ATM","Cash Back Student Checking","",""
"4/16/2023","POS WD APPLE COM ONE APPLE PARK","POS WD APPLE COM ONE APPLE PARK","2.99","debit","Electronics & Software","Cash Back Student Checking","",""
"4/16/2023","INTEREST CHARGE ON PURCHASES","INTEREST CHARGE ON PURCHASES","101.11","debit","Finance Charge","DISCOVER IT CHROME CARD","",""
"4/15/2023","Vsp","POS WD  VSP 800-785-0699       8","13.84","debit","vision insurance","Cash Back Student Checking","",""
"4/15/2023","POS WD  BARNESNOBLE 5555 S. VirR","POS WD  BARNESNOBLE 5555 S. VirR","20.57","debit","Books","Cash Back Student Checking","",""
"4/15/2023","POS WD  NETFLIX COM            L","POS WD  NETFLIX COM            L","15.49","debit","Television","Cash Back Student Checking","",""
"4/15/2023","POS WD  SPOTIFY                8","POS WD  SPOTIFY                8","9.99","debit","Music","Cash Back Student Checking","",""
"4/14/2023","SPICE RACK MARKET RENO NV","SPICE RACK MARKET RENO NV","31.13","debit","Groceries","DISCOVER IT CHROME CARD","",""
"4/14/2023","PETCO 304 63503049730 RENO NV","PETCO 304 63503049730 RENO NV","37.88","credit","Pet Food & Supplies","DISCOVER IT CHROME CARD","",""
"4/14/2023","Interest Payment","Interest Payment","0.23","credit","Interest Income","High Yield Savings Acct","",""
"4/14/2023","POS WD SMITHS FOOD # 4344 175 LE","POS WD SMITHS FOOD # 4344 175 LE","23.78","debit","Groceries","Cash Back Student Checking","",""
"4/13/2023","PETCO 304 63503049730 RENO NV","PETCO 304 63503049730 RENO NV","43.28","debit","Pet Food & Supplies","DISCOVER IT CHROME CARD","",""
"4/13/2023","POS WD SAVE MART #554 RENO NV 49","POS WD SAVE MART #554 RENO NV 49","21.44","debit","Groceries","Cash Back Student Checking","",""
"4/13/2023","POS WD  DUTCH BROS             5","POS WD  DUTCH BROS             5","10.00","debit","Coffee Shops","Cash Back Student Checking","",""
"4/12/2023","PETCO 304 63503049730 RENO NV","PETCO 304 63503049730 RENO NV","49.78","debit","Pet Food & Supplies","DISCOVER IT CHROME CARD","",""
"4/12/2023","VCA ANIMAL HOSP #953 RENO NV
AU953CLT14643","VCA ANIMAL HOSP #953 RENO NV
AU953CLT14643","85.62","debit","Veterinary","DISCOVER IT CHROME CARD","",""
"4/11/2023","POS WD  WWW COSTCO COM         8","POS WD  WWW COSTCO COM         8","292.31","debit","Shopping","Cash Back Student Checking","",""
"4/11/2023","POS WD APPLE COM ONE APPLE PARK","POS WD APPLE COM ONE APPLE PARK","4.99","debit","Electronics & Software","Cash Back Student Checking","",""
"4/11/2023","External WD DISCOVER DC PYMNTS D","External WD DISCOVER DC PYMNTS D","130.00","debit","Credit Card Payment","Cash Back Student Checking","",""
"4/10/2023","INTERNET PAYMENT - THANK YOU","INTERNET PAYMENT - THANK YOU","130.00","credit","Hide from Budgets & Trends","DISCOVER IT CHROME CARD","",""
"4/10/2023","POS WD  EGG ROLL KING          R","POS WD  EGG ROLL KING          R","23.02","debit","Restaurants","Cash Back Student Checking","",""
"4/10/2023","Deposit Internet Transfer from x","Deposit Internet Transfer from x","27.15","credit","Transfer","Cash Back Student Checking","",""
"4/10/2023","American Express","External WD AMERICANEXPRESS PERS","100.00","debit","Savings","Cash Back Student Checking","",""
"4/10/2023","POS WD  COSTCO GAS #0025       R","POS WD  COSTCO GAS #0025       R","43.17","debit","Gas & Fuel","Cash Back Student Checking","",""
"4/10/2023","Withdrawal Internet Transfer to","Withdrawal Internet Transfer to","27.15","debit","Transfer","Regular Share","",""
"4/09/2023","PHO 777 RENO NV","PHO 777 RENO NV","61.44","debit","Restaurants","DISCOVER IT CHROME CARD","",""
"4/08/2023","POS WD  COSTCO WHSE #0025      R","POS WD  COSTCO WHSE #0025      R","3.24","debit","Shopping","Cash Back Student Checking","",""
"4/08/2023","Deposit costco","Deposit costco","157.47","credit","Transfer","Cash Back Student Checking","",""
